Date_Heure,Year,Month,Day,Temp_max,Temp_min,Temp_ave,Precipitation_mm
2011-04-19,2011,4,19,7.3,-2.2,2.6,0
2011-04-20,2011,4,20,1.9,-3.1,-0.6,16.8
2011-04-21,2011,4,21,6.2,-1.3,2.5,1.6
2011-04-22,2011,4,22,9.8,-3.9,3,0
2011-04-23,2011,4,23,6.5,-0.8,2.9,5
2011-04-24,2011,4,24,10.4,1,5.7,0
2011-04-25,2011,4,25,15.5,0.3,7.9,0
2011-04-26,2011,4,26,10.6,3.7,7.2,9.2
2011-04-27,2011,4,27,6,2.7,4.4,1
2011-04-28,2011,4,28,12.1,4,8.1,10.8
2011-04-29,2011,4,29,14.1,5.2,9.7,0.2
2011-04-30,2011,4,30,14.5,3.3,8.9,0
2011-05-01,2011,5,1,16.2,0.9,8.6,0
2011-05-02,2011,5,2,16.5,4.9,10.7,3.8
2011-05-03,2011,5,3,13.9,6.5,10.2,15
2011-05-04,2011,5,4,7.7,3.8,5.8,18.9
2011-05-05,2011,5,5,5.1,3.4,4.3,14
2011-05-06,2011,5,6,7.9,2.8,5.4,3.7
2011-05-07,2011,5,7,9.3,3.7,6.5,4.9
2011-05-08,2011,5,8,14.3,1.6,8,0
2011-05-09,2011,5,9,13.1,5.6,9.4,0
2011-05-10,2011,5,10,11.7,5.3,8.5,0
2011-05-11,2011,5,11,15.6,5,10.3,0
2011-05-12,2011,5,12,16.3,5,10.7,0
2011-05-13,2011,5,13,16.5,6.4,11.5,1.6
2011-05-14,2011,5,14,12.7,7.4,10.1,1.6
2011-05-15,2011,5,15,12.3,7.3,9.8,0
2011-05-16,2011,5,16,8.7,4.1,6.4,1.6
2011-05-17,2011,5,17,9.6,4.3,7,2.6
2011-05-18,2011,5,18,18.2,7.2,12.7,0
2011-05-19,2011,5,19,20,9.7,14.9,1.8
2011-05-20,2011,5,20,23.7,9,16.4,1.6
2011-05-21,2011,5,21,13.3,7.5,10.4,0
2011-05-22,2011,5,22,16.5,7.8,12.2,1.4
2011-05-23,2011,5,23,20.3,8.6,14.5,9
2011-05-24,2011,5,24,23.4,10.3,16.9,8.4
2011-05-25,2011,5,25,17.2,7.8,12.5,0
2011-05-26,2011,5,26,12.4,9.3,10.9,5
2011-05-27,2011,5,27,11.2,9,10.1,6
2011-05-28,2011,5,28,14.7,8.8,11.8,5.4
2011-05-29,2011,5,29,17.4,11.8,14.6,24
2011-05-30,2011,5,30,24.7,13.5,19.1,0
2011-05-31,2011,5,31,24.1,13.8,19,0
2011-06-01,2011,6,1,29.8,13.3,21.6,6.8
2011-06-02,2011,6,2,14.9,8.4,11.7,0.2
2011-06-03,2011,6,3,20.3,6.7,13.5,0
2011-06-04,2011,6,4,18.8,6,12.4,0
2011-06-05,2011,6,5,22.1,10.4,16.3,0
2011-06-06,2011,6,6,24.3,10.4,17.4,0
2011-06-07,2011,6,7,23.6,10.7,17.2,0
2011-06-08,2011,6,8,26.1,12.9,19.5,0
2011-06-09,2011,6,9,25.6,12.8,19.2,0.2
2011-06-10,2011,6,10,20.4,11.6,16,0
2011-06-11,2011,6,11,21.9,8.9,15.4,1.2
2011-06-12,2011,6,12,14.1,11.2,12.7,17.4
2011-06-13,2011,6,13,14.4,10.4,12.4,12.4
2011-06-14,2011,6,14,23.8,9.8,16.8,0.8
2011-06-15,2011,6,15,28,11.6,19.8,0
2011-06-16,2011,6,16,28.9,12.8,20.9,0.2
2011-06-17,2011,6,17,27.1,13,20.1,0
2011-06-18,2011,6,18,21.7,9.8,15.8,3.4
2011-06-19,2011,6,19,20.1,8.2,14.2,0
2011-06-20,2011,6,20,23.4,9.6,16.5,0
2011-06-21,2011,6,21,26.6,10.1,18.4,0
2011-06-22,2011,6,22,25.2,9.8,17.5,0
2011-06-23,2011,6,23,20.9,15.3,18.1,5.6
2011-06-24,2011,6,24,15.5,12.1,13.8,13.6
2011-06-25,2011,6,25,15.3,11.9,13.6,2
2011-06-26,2011,6,26,22.4,12.2,17.3,2.6
2011-06-27,2011,6,27,26.8,10.4,18.6,0.2
2011-06-28,2011,6,28,28.9,12,20.5,0
2011-06-29,2011,6,29,23.4,15.7,19.6,20
2011-06-30,2011,6,30,20.6,13.9,17.3,0.2
2011-07-01,2011,7,1,22.3,14.8,18.6,0
2011-07-02,2011,7,2,28.8,14.1,21.5,0
2011-07-03,2011,7,3,26.1,17.5,21.8,1
2011-07-04,2011,7,4,29.3,16.8,23.1,0.2
2011-07-05,2011,7,5,28.1,15.4,21.8,0
2011-07-06,2011,7,6,25.8,14.8,20.3,10.2
2011-07-07,2011,7,7,23.3,11.5,17.4,0
2011-07-08,2011,7,8,25.2,9.9,17.6,0
2011-07-09,2011,7,9,25.8,14,19.9,1.6
2011-07-10,2011,7,10,27.1,12.1,19.6,4.6
2011-07-11,2011,7,11,29.2,16.7,23,11.2
2011-07-12,2011,7,12,28.3,16.2,22.3,4.4
2011-07-13,2011,7,13,23.5,12.7,18.1,0
2011-07-14,2011,7,14,26.2,13.2,19.7,0
2011-07-15,2011,7,15,28.3,12.6,20.5,0.2
2011-07-16,2011,7,16,29.3,13.3,21.3,0
2011-07-17,2011,7,17,29.7,18.1,23.9,6.4
2011-07-18,2011,7,18,28.7,17.6,23.2,0
2011-07-19,2011,7,19,25.6,14.6,20.1,0
2011-07-20,2011,7,20,29,13.7,21.4,4.4
2011-07-21,2011,7,21,28.9,18,23.5,34.4
2011-07-22,2011,7,22,31.2,18.2,24.7,0.2
2011-07-23,2011,7,23,29.9,17.3,23.6,0
2011-07-24,2011,7,24,25.3,14,19.7,0
2011-07-25,2011,7,25,26.7,13.5,20.1,11.8
2011-07-26,2011,7,26,17.7,13.5,15.6,36
2011-07-27,2011,7,27,19.7,13.4,16.6,4.2
2011-07-28,2011,7,28,26.4,12,19.2,0
2011-07-29,2011,7,29,25.7,16.3,21,0.2
2011-07-30,2011,7,30,26.8,14.4,20.6,0
2011-07-31,2011,7,31,25.4,11.5,18.5,0
2011-08-01,2011,8,1,23.4,15,19.2,11.8
2011-08-02,2011,8,2,22.4,14.8,18.6,0.2
2011-08-03,2011,8,3,21.3,15.5,18.4,0
2011-08-04,2011,8,4,23.8,14.9,19.4,0
2011-08-05,2011,8,5,26.9,14.5,20.7,0
2011-08-06,2011,8,6,29.8,16.6,23.2,2
2011-08-07,2011,8,7,20.9,17.5,19.2,8.2
2011-08-08,2011,8,8,21.3,13.9,17.6,0.8
2011-08-09,2011,8,9,22.6,15.5,19.1,0.2
2011-08-10,2011,8,10,19.1,15.8,17.5,22.6
2011-08-11,2011,8,11,21.9,14.8,18.4,4.8
2011-08-12,2011,8,12,23.2,14.4,18.8,0
2011-08-13,2011,8,13,26.4,14.3,20.4,2.2
2011-08-14,2011,8,14,26.8,15.9,21.4,0.2
2011-08-15,2011,8,15,22.7,17.7,20.2,4.2
2011-08-16,2011,8,16,26.1,13.8,20,5.8
2011-08-17,2011,8,17,23.4,11.8,17.6,0
2011-08-18,2011,8,18,27.4,13.2,20.3,3
2011-08-19,2011,8,19,27.3,14.2,20.8,0
2011-08-20,2011,8,20,28,13.4,20.7,0
2011-08-21,2011,8,21,19.4,17.2,18.3,40.8
2011-08-22,2011,8,22,19.1,11,15.1,0.4
2011-08-23,2011,8,23,19.8,8.7,14.3,0
2011-08-24,2011,8,24,26.8,13.6,20.2,0
2011-08-25,2011,8,25,23.9,16.7,20.3,0.6
2011-08-26,2011,8,26,21.5,11.1,16.3,0
2011-08-27,2011,8,27,24.8,10.6,17.7,0.4
2011-08-28,2011,8,28,18.5,13.5,16,52
2011-08-29,2011,8,29,21.8,11.1,16.5,1.4
2011-08-30,2011,8,30,20.2,10.6,15.4,9.8
2011-08-31,2011,8,31,20.6,8.3,14.5,0
2011-09-01,2011,9,1,22.9,11.9,17.4,0
2011-09-02,2011,9,2,26.2,15.1,20.7,0
2011-09-03,2011,9,3,26.9,16.9,21.9,14.6
2011-09-04,2011,9,4,17.5,15.4,16.5,7.8
2011-09-05,2011,9,5,19.5,13.9,16.7,29.2
2011-09-06,2011,9,6,20.9,12.7,16.8,16.8
2011-09-07,2011,9,7,18.7,12.9,15.8,0
2011-09-08,2011,9,8,22.7,11.3,17,0
2011-09-09,2011,9,9,25.3,9.8,17.6,0
2011-09-10,2011,9,10,19.5,7.4,13.5,0
2011-09-11,2011,9,11,21.1,4.3,12.7,0
2011-09-12,2011,9,12,21.2,10.8,16,0
2011-09-13,2011,9,13,21.3,14.3,17.8,11.2
2011-09-14,2011,9,14,16.5,8.8,12.7,0
2011-09-15,2011,9,15,12.6,5.4,9,6.4
2011-09-16,2011,9,16,13.1,4.7,8.9,0
2011-09-17,2011,9,17,18,3.9,11,0
2011-09-18,2011,9,18,19.8,2.9,11.4,0
2011-09-19,2011,9,19,19.8,5.5,12.7,0
2011-09-20,2011,9,20,14.8,9,11.9,3.2
2011-09-21,2011,9,21,20.6,11.9,16.3,0
2011-09-22,2011,9,22,23.1,12.9,18,1.6
2011-09-23,2011,9,23,22.1,16,19.1,0.2
2011-09-24,2011,9,24,22.5,12.9,17.7,0
2011-09-25,2011,9,25,24.7,12,18.4,0
2011-09-26,2011,9,26,24.1,13.9,19,0
2011-09-27,2011,9,27,18.5,10.4,14.5,0
2011-09-28,2011,9,28,18.5,9.6,14.1,1
2011-09-29,2011,9,29,16.8,12.5,14.7,11
2011-09-30,2011,9,30,18.7,11.9,15.3,3.8
2011-10-01,2011,10,1,12.1,7.4,9.8,5.4
2011-10-02,2011,10,2,10.1,7.4,8.8,0
2011-10-03,2011,10,3,12.1,7.5,9.8,10.2
2011-10-04,2011,10,4,13,7.2,10.1,0
2011-10-05,2011,10,5,12.9,-0.4,6.3,1.3
2011-10-06,2011,10,6,10.3,-2.1,4.1,0
2011-10-07,2011,10,7,14.8,-1,6.9,0
2011-10-08,2011,10,8,22.5,6.5,14.5,0
2011-10-09,2011,10,9,23.6,11.8,17.7,0
2011-10-10,2011,10,10,20.1,5.3,12.7,0
2011-10-11,2011,10,11,13.9,5.3,9.6,0
2011-10-12,2011,10,12,17,5.9,11.5,0
2011-10-13,2011,10,13,14.1,9.1,11.6,0
2011-10-14,2011,10,14,15.9,12,14,20.4
2011-10-15,2011,10,15,13.9,8.2,11.1,11
2011-10-16,2011,10,16,11.9,6.9,9.4,7.8
2011-10-17,2011,10,17,9.9,6.8,8.4,4
2011-10-18,2011,10,18,11.8,5.6,8.7,2.8
2011-10-19,2011,10,19,14,3.8,8.9,0
2011-10-20,2011,10,20,9.9,7.9,8.9,10.2
2011-10-21,2011,10,21,10.9,8.8,9.9,0.4
2011-10-22,2011,10,22,10.3,7.4,8.9,0.8
2011-10-23,2011,10,23,9,3,6,0
2011-10-24,2011,10,24,12.9,4.1,8.5,3.2
2011-10-25,2011,10,25,11.4,2.2,6.8,0.4
2011-10-26,2011,10,26,6.8,0.2,3.5,0
2011-10-27,2011,10,27,6,-2.9,1.6,0
2011-10-28,2011,10,28,6,-2.6,1.7,0
2011-10-29,2011,10,29,6,-5,0.5,0
2011-10-30,2011,10,30,7.1,-3.5,1.8,0
2011-10-31,2011,10,31,7.9,-6.2,0.9,0
2011-11-01,2011,11,1,10.8,-0.9,5,0
2011-11-02,2011,11,2,13.4,-1.7,5.9,0
2011-11-03,2011,11,3,9.8,-0.9,4.5,1
2011-11-04,2011,11,4,5.8,-2.9,1.5,0
2011-11-05,2011,11,5,6.6,-4.9,0.9,0
2011-11-06,2011,11,6,9.4,-2.9,3.3,0
2011-11-07,2011,11,7,11.3,-3.5,3.9,0
2011-11-08,2011,11,8,12.4,3.7,8.1,0
2011-11-09,2011,11,9,8.8,5.4,7.1,0
2011-11-10,2011,11,10,9.7,4.5,7.1,1
2011-11-11,2011,11,11,7.6,-0.5,3.6,0
2011-11-12,2011,11,12,3.9,-0.6,1.7,5.2
2011-11-13,2011,11,13,9.3,1.2,5.3,0
2011-11-14,2011,11,14,15.1,5.7,10.4,2.4
2011-11-15,2011,11,15,10.8,2,6.4,0
2011-11-16,2011,11,16,8.8,0.6,4.7,0
2011-11-17,2011,11,17,5.3,-2.2,1.6,0
2011-11-18,2011,11,18,1.5,-2.5,-0.5,0
2011-11-19,2011,11,19,6.6,-0.4,3.1,0
2011-11-20,2011,11,20,6.8,-4.6,1.1,3.2
2011-11-21,2011,11,21,-1.5,-8.9,-5.2,0
2011-11-22,2011,11,22,-0.4,-11.2,-5.8,0
2011-11-23,2011,11,23,-1.4,-7.8,-4.6,1.3
2011-11-24,2011,11,24,1.2,-10,-4.4,0
2011-11-25,2011,11,25,6,1.2,3.6,0.6
2011-11-26,2011,11,26,7.3,2.7,5,0
2011-11-27,2011,11,27,5.8,1.4,3.6,3.5
2011-11-28,2011,11,28,10.8,-3.5,3.7,13.6
2011-11-29,2011,11,29,3.7,-3.5,0.1,9.2
2011-11-30,2011,11,30,8.9,1,5,21.6
2011-12-01,2011,12,1,1.5,-4.5,-1.5,0
2011-12-02,2011,12,2,-0.9,-4.9,-2.9,5.2
2011-12-03,2011,12,3,-2.5,-8.6,-5.6,0
2011-12-04,2011,12,4,4.6,-7.4,-1.4,1.3
2011-12-05,2011,12,5,6.4,1.6,4,13
2011-12-06,2011,12,6,4.9,-1.8,1.6,5.3
2011-12-07,2011,12,7,-0.2,-1.9,-1.1,0
2011-12-08,2011,12,8,-0.3,-5.9,-3.1,3
2011-12-09,2011,12,9,1,-3.3,-1.2,6.6
2011-12-10,2011,12,10,0.1,-10.9,-5.4,0
2011-12-11,2011,12,11,-1,-14.5,-7.8,0
2011-12-12,2011,12,12,0.8,-8.1,-3.7,0
2011-12-13,2011,12,13,1.1,-2.6,-0.8,0
2011-12-14,2011,12,14,1.5,-4.7,-1.6,0
2011-12-15,2011,12,15,6.6,0,3.3,39.6
2011-12-16,2011,12,16,6.3,-8.5,-1.1,2.4
2011-12-17,2011,12,17,-7.6,-14.5,-11.1,0
2011-12-18,2011,12,18,-8.8,-16.8,-12.8,0
2011-12-19,2011,12,19,-0.8,-13.4,-7.1,5.2
2011-12-20,2011,12,20,-4.6,-20.7,-12.7,0
2011-12-21,2011,12,21,-0.9,-14.3,-7.6,1.8
2011-12-22,2011,12,22,0.8,-1.1,-0.2,0.6
2011-12-23,2011,12,23,-0.1,-15.8,-8,3.1
2011-12-24,2011,12,24,-14,-27.6,-20.8,0
2011-12-25,2011,12,25,-6.9,-22.3,-14.6,4.2
2011-12-26,2011,12,26,-3.3,-16.1,-9.7,0
2011-12-27,2011,12,27,1,-3.3,-1.2,15.3
2011-12-28,2011,12,28,2,-13,-5.5,6.3
2011-12-29,2011,12,29,-13,-18.7,-15.9,0
2011-12-30,2011,12,30,-6.6,-27.3,-17,0
2011-12-31,2011,12,31,-3.8,-7.1,-5.5,1.4
2012-01-01,2012,1,1,-0.5,-4.2,-2.4,6.8
2012-01-02,2012,1,2,2.3,-10.9,-4.3,3.9
2012-01-03,2012,1,3,-10.9,-19.9,-15.4,0
2012-01-04,2012,1,4,-14.3,-21.7,-18,1
2012-01-05,2012,1,5,-7.3,-19.6,-13.5,0.3
2012-01-06,2012,1,6,-8.9,-20.3,-14.6,1.8
2012-01-07,2012,1,7,-5.8,-9.1,-7.5,2.8
2012-01-08,2012,1,8,-5.7,-17.5,-11.6,0
2012-01-09,2012,1,9,-6.2,-18.4,-12.3,1
2012-01-10,2012,1,10,0.5,-18.8,-9.2,3.6
2012-01-11,2012,1,11,-10.3,-27,-18.7,0
2012-01-12,2012,1,12,-7,-10.5,-8.8,3.6
2012-01-13,2012,1,13,-2.8,-7.4,-5.1,16.6
2012-01-14,2012,1,14,-6.5,-21.3,-13.9,0
2012-01-15,2012,1,15,-17.6,-23.6,-20.6,0
2012-01-16,2012,1,16,-9.4,-21.9,-15.7,0
2012-01-17,2012,1,17,-2.6,-9.4,-6,10.7
2012-01-18,2012,1,18,3.7,-16.6,-6.5,2.6
2012-01-19,2012,1,19,-10,-27.6,-18.8,1
2012-01-20,2012,1,20,-7.8,-20.6,-14.2,5.4
2012-01-21,2012,1,21,-14.3,-30.7,-22.5,0
2012-01-22,2012,1,22,-11.6,-29,-20.3,0
2012-01-23,2012,1,23,0,-12.5,-6.3,7
2012-01-24,2012,1,24,2.3,-0.5,0.9,9.6
2012-01-25,2012,1,25,-0.3,-9.8,-5.1,0
2012-01-26,2012,1,26,-5.8,-16.3,-11.1,0
2012-01-27,2012,1,27,-3.9,-6.1,-5,14.6
2012-01-28,2012,1,28,1,-4.7,-1.9,2.1
2012-01-29,2012,1,29,1.2,-4.5,-1.7,1
2012-01-30,2012,1,30,-3.8,-23,-13.4,0
2012-01-31,2012,1,31,-7.7,-22.7,-15.2,1
2012-02-01,2012,2,1,-6.7,-13.9,-10.3,12.6
2012-02-02,2012,2,2,-6.7,-16.6,-11.7,1
2012-02-03,2012,2,3,-7.3,-18.7,-13,0.2
2012-02-04,2012,2,4,-5,-24.1,-14.6,0
2012-02-05,2012,2,5,-6.4,-24.7,-15.6,1.2
2012-02-06,2012,2,6,1.4,-6.9,-2.8,1.4
2012-02-07,2012,2,7,-1.9,-21.4,-11.7,0
2012-02-08,2012,2,8,-5.2,-23.7,-14.5,0
2012-02-09,2012,2,9,-1.7,-18.3,-10,0
2012-02-10,2012,2,10,0.6,-19.3,-9.4,0
2012-02-11,2012,2,11,-8,-17.8,-12.9,0.8
2012-02-12,2012,2,12,-15,-22.3,-18.7,0
2012-02-13,2012,2,13,-13.5,-24.6,-19.1,0
2012-02-14,2012,2,14,-3.5,-24.4,-14,0.2
2012-02-15,2012,2,15,2.6,-8.9,-3.2,0.6
2012-02-16,2012,2,16,2.9,-4,-0.6,0.6
2012-02-17,2012,2,17,3,-0.9,1.1,8.5
2012-02-18,2012,2,18,0.7,-7.4,-3.4,0
2012-02-19,2012,2,19,-4,-13.2,-8.6,0
2012-02-20,2012,2,20,-5.2,-19,-12.1,0
2012-02-21,2012,2,21,-0.8,-20.2,-10.5,0
2012-02-22,2012,2,22,3.6,-6.4,-1.4,6.8
2012-02-23,2012,2,23,4.6,-3.7,0.5,1
2012-02-24,2012,2,24,1.6,-10.3,-4.4,6.9
2012-02-25,2012,2,25,2.3,-5.8,-1.8,8.8
2012-02-26,2012,2,26,-5.7,-18.5,-12.1,0
2012-02-27,2012,2,27,-7.5,-15.7,-11.6,9
2012-02-28,2012,2,28,-3.7,-17.6,-10.7,2
2012-02-29,2012,2,29,-3.8,-23.7,-13.8,0
2012-03-01,2012,3,1,-6.6,-9.3,-8,0
2012-03-02,2012,3,2,-4.2,-7.9,-6.1,0
2012-03-03,2012,3,3,4.5,-4.2,0.2,9.2
2012-03-04,2012,3,4,0.4,-11.8,-5.7,0
2012-03-05,2012,3,5,-8.2,-17.5,-12.9,1.4
2012-03-06,2012,3,6,-6.1,-23,-14.6,0
2012-03-07,2012,3,7,7,-11.4,-2.2,0.6
2012-03-08,2012,3,8,9.5,0.7,5.1,16.3
2012-03-09,2012,3,9,0.7,-7.5,-3.4,0
2012-03-10,2012,3,10,-4.1,-12.7,-8.4,0
2012-03-11,2012,3,11,4.4,-9.1,-2.4,0
2012-03-12,2012,3,12,9.1,-10.1,-0.5,0
2012-03-13,2012,3,13,3.1,-1,1.1,6.2
2012-03-14,2012,3,14,-0.4,-2.5,-1.5,2.1
2012-03-15,2012,3,15,1.2,-3.5,-1.2,0
2012-03-16,2012,3,16,1.1,-1,0.1,5.7
2012-03-17,2012,3,17,5,-1,2,3.4
2012-03-18,2012,3,18,13.5,1.5,7.5,5.2
2012-03-19,2012,3,19,7.2,-0.8,3.2,0
2012-03-20,2012,3,20,14.9,-1.4,6.8,0
2012-03-21,2012,3,21,18.3,-0.3,9,0
2012-03-22,2012,3,22,17,0.2,8.6,0
2012-03-23,2012,3,23,11.7,-1.3,5.2,0
2012-03-24,2012,3,24,7.1,-1.9,2.6,0
2012-03-25,2012,3,25,3.5,0.4,2,0.3
2012-03-26,2012,3,26,1.7,-8.4,-3.4,0
2012-03-27,2012,3,27,4.5,-10.9,-3.2,0
2012-03-28,2012,3,28,-1,-3.2,-2.1,9
2012-03-29,2012,3,29,2.4,-1.8,0.3,0
2012-03-30,2012,3,30,2.5,-7.4,-2.5,0
2012-03-31,2012,3,31,6.2,-7.4,-0.6,0
2012-04-01,2012,4,1,6.4,-5.1,0.7,0
2012-04-02,2012,4,2,7,-2.8,2.1,0
2012-04-03,2012,4,3,9,-3.3,2.9,0
2012-04-04,2012,4,4,7.2,-0.7,3.3,0
2012-04-05,2012,4,5,5,0.2,2.6,0
2012-04-06,2012,4,6,7,-1.6,2.7,0
2012-04-07,2012,4,7,5.3,-1.5,1.9,0
2012-04-08,2012,4,8,7.5,-0.6,3.5,0
2012-04-09,2012,4,9,7.3,0.6,4,0
2012-04-10,2012,4,10,8.7,1.1,4.9,1.4
2012-04-11,2012,4,11,10.9,2.5,6.7,0.6
2012-04-12,2012,4,12,9.9,-1.3,4.3,0
2012-04-13,2012,4,13,15.6,-4.8,5.4,0
2012-04-14,2012,4,14,17.9,-1.7,8.1,0
2012-04-15,2012,4,15,21.3,7.6,14.5,0
2012-04-16,2012,4,16,27.5,10,18.8,1.1
2012-04-17,2012,4,17,17.8,0.9,9.4,0
2012-04-18,2012,4,18,10.7,-0.6,5.1,0
2012-04-19,2012,4,19,17.9,-1.3,8.3,0
2012-04-20,2012,4,20,7,2.5,4.8,6
2012-04-21,2012,4,21,4.2,0.3,2.3,10.5
2012-04-22,2012,4,22,5.1,0,2.6,2.7
2012-04-23,2012,4,23,4.4,0.9,2.7,29.3
2012-04-24,2012,4,24,10.2,4.3,7.3,1.6
2012-04-25,2012,4,25,10.5,1.3,5.9,0
2012-04-26,2012,4,26,12.2,-0.8,5.7,6.8
2012-04-27,2012,4,27,6.2,-1,2.6,8.7
2012-04-28,2012,4,28,5.7,-2.4,1.7,0
2012-04-29,2012,4,29,6.3,-3.5,1.4,0
2012-04-30,2012,4,30,13.3,-2.4,5.5,0
2012-05-01,2012,5,1,12,3,7.5,0
2012-05-02,2012,5,2,14.2,6.2,10.2,0
2012-05-03,2012,5,3,16.7,8.5,12.6,0
2012-05-04,2012,5,4,12.8,7,9.9,3.2
2012-05-05,2012,5,5,16.2,2.9,9.6,0
2012-05-06,2012,5,6,16.1,-0.4,7.9,0
2012-05-07,2012,5,7,20.3,1.9,11.1,0
2012-05-08,2012,5,8,12.8,7.3,10.1,8.8
2012-05-09,2012,5,9,11.1,8.1,9.6,7.7
2012-05-10,2012,5,10,8.1,5.7,6.9,11.5
2012-05-11,2012,5,11,16,1,8.5,0
2012-05-12,2012,5,12,19.6,1.3,10.5,0
2012-05-13,2012,5,13,18.9,6.8,12.9,0.4
2012-05-14,2012,5,14,22.9,6.3,14.6,0
2012-05-15,2012,5,15,21.7,9.7,15.7,8.7
2012-05-16,2012,5,16,23.5,10,16.8,3.4
2012-05-17,2012,5,17,13.5,2.7,8.1,0
2012-05-18,2012,5,18,19.9,1,10.5,0
2012-05-19,2012,5,19,24,10,17,0
2012-05-20,2012,5,20,30.3,8.7,19.5,0
2012-05-21,2012,5,21,29.7,10.1,19.9,0
2012-05-22,2012,5,22,18.3,12.6,15.5,52.6
2012-05-23,2012,5,23,21.5,10.7,16.1,0
2012-05-24,2012,5,24,28.2,9.4,18.8,0
2012-05-25,2012,5,25,27.6,14.2,20.9,8.9
2012-05-26,2012,5,26,21.9,8.8,15.4,0
2012-05-27,2012,5,27,21.5,6.6,14.1,0
2012-05-28,2012,5,28,14.9,10.4,12.7,0
2012-05-29,2012,5,29,13.3,9,11.2,9.8
2012-05-30,2012,5,30,23.1,11.3,17.2,6.9
2012-05-31,2012,5,31,18.4,6.4,12.4,0
2012-06-01,2012,6,1,20.6,4.3,12.5,0
2012-06-02,2012,6,2,15.9,11.8,13.9,43.8
2012-06-03,2012,6,3,12.7,10.7,11.7,18.1
2012-06-04,2012,6,4,18,6.3,12.2,0
2012-06-05,2012,6,5,18.4,5.1,11.8,0
2012-06-06,2012,6,6,16.1,8.3,12.2,0
2012-06-07,2012,6,7,19.4,6.7,13.1,2.7
2012-06-08,2012,6,8,20.1,7.4,13.8,0.3
2012-06-09,2012,6,9,23.5,6.8,15.2,0
2012-06-10,2012,6,10,21.1,6.5,13.8,0
2012-06-11,2012,6,11,27.9,11.6,19.8,0.6
2012-06-12,2012,6,12,29.3,15.1,22.2,5.3
2012-06-13,2012,6,13,21.8,9.7,15.8,21.7
2012-06-14,2012,6,14,22.8,9,15.9,0
2012-06-15,2012,6,15,22.9,8.2,15.6,0
2012-06-16,2012,6,16,25.6,11.9,18.8,0
2012-06-17,2012,6,17,28.3,14,21.2,0
2012-06-18,2012,6,18,27.3,13.7,20.5,0
2012-06-19,2012,6,19,25.5,12.6,19.1,0
2012-06-20,2012,6,20,30.6,19.8,25.2,0
2012-06-21,2012,6,21,30,18.2,24.1,0
2012-06-22,2012,6,22,30.2,16.5,23.4,0
2012-06-23,2012,6,23,23.5,14.4,19,0
2012-06-24,2012,6,24,28.3,12.6,20.5,0
2012-06-25,2012,6,25,18.6,14.1,16.4,5.7
2012-06-26,2012,6,26,17.9,14.6,16.3,18.7
2012-06-27,2012,6,27,20.4,14.3,17.4,21.5
2012-06-28,2012,6,28,24.2,14.8,19.5,0
2012-06-29,2012,6,29,26.9,14.4,20.7,7
2012-06-30,2012,6,30,25.1,14.9,20,33.7
2012-07-01,2012,7,1,24.2,12.4,18.3,0
2012-07-02,2012,7,2,25.7,12.2,19,0
2012-07-03,2012,7,3,24.1,12.2,18.2,0
2012-07-04,2012,7,4,22.8,15.9,19.4,8.2
2012-07-05,2012,7,5,26.3,16,21.2,0
2012-07-06,2012,7,6,27.2,14.4,20.8,0
2012-07-07,2012,7,7,28.4,15.1,21.8,0
2012-07-08,2012,7,8,22.1,10.8,16.5,0
2012-07-09,2012,7,9,24.2,9.9,17.1,0
2012-07-10,2012,7,10,24.8,9.3,17.1,0
2012-07-11,2012,7,11,25.7,8.2,17,0
2012-07-12,2012,7,12,28.6,11.5,20.1,0
2012-07-13,2012,7,13,30.3,14.7,22.5,0
2012-07-14,2012,7,14,31.3,16.6,24,0
2012-07-15,2012,7,15,30.5,14.8,22.7,66.8
2012-07-16,2012,7,16,26.6,18.7,22.7,1.8
2012-07-17,2012,7,17,20.3,17.3,18.8,12.7
2012-07-18,2012,7,18,23.4,10.2,16.8,0
2012-07-19,2012,7,19,21.2,7.5,14.4,0
2012-07-20,2012,7,20,24.9,8.5,16.7,0
2012-07-21,2012,7,21,26.8,13,19.9,0
2012-07-22,2012,7,22,28.2,17.2,22.7,0
2012-07-23,2012,7,23,30.3,16.8,23.6,4.3
2012-07-24,2012,7,24,24.2,13.1,18.7,0
2012-07-25,2012,7,25,26,13.5,19.8,0
2012-07-26,2012,7,26,25.4,16.3,20.9,0
2012-07-27,2012,7,27,27.4,15.7,21.6,0
2012-07-28,2012,7,28,25.4,13.1,19.3,0
2012-07-29,2012,7,29,29.1,12.9,21,0
2012-07-30,2012,7,30,30.1,13.6,21.9,0
2012-07-31,2012,7,31,30.8,13.7,22.3,0
2012-08-01,2012,8,1,28.5,14.6,21.6,0
2012-08-02,2012,8,2,29.6,17,23.3,0
2012-08-03,2012,8,3,28.8,15.9,22.4,0
2012-08-04,2012,8,4,30,13.9,22,0
2012-08-05,2012,8,5,32.8,17.4,25.1,19.8
2012-08-06,2012,8,6,22.4,12.1,17.3,0
2012-08-07,2012,8,7,26.5,10.9,18.7,5.5
2012-08-08,2012,8,8,25.8,16.7,21.3,0
2012-08-09,2012,8,9,24.5,16.8,20.7,0
2012-08-10,2012,8,10,19.9,15.1,17.5,15.5
2012-08-11,2012,8,11,20.2,15.2,17.7,11.1
2012-08-12,2012,8,12,25.8,17.3,21.6,0
